frame_idx,tag_id,cx,cy,c0x,c0y,c1x,c1y,c2x,c2y,c3x,c3y,decision_margin,hamming
0,0,1050.346398,495.939262,908.18042,643.040344,1198.90686,637.863464,1192.399902,348.954559,901.76062,353.990875,36.2767,0
1,0,1050.236578,495.016883,908.038208,641.85376,1198.739746,636.822388,1192.338379,348.279724,901.709106,353.188171,36.3903,0
2,0,1050.107189,492.754398,907.945984,639.41217,1198.668945,634.409546,1192.27124,346.093689,901.629089,351.179016,36.308,0
3,0,1049.994865,489.256666,907.829163,635.757751,1198.555054,630.751709,1192.153931,342.762421,901.518982,347.841919,35.9335,0
4,0,1049.916565,484.801472,907.69873,631.294067,1198.428467,626.241699,1191.985474,338.46228,901.440735,343.395599,35.804,0
5,0,1049.691103,479.751531,907.533508,626.096741,1198.196411,621.049622,1191.841919,333.4133,901.132446,338.402679,35.6789,0
6,0,1049.405058,474.021708,907.317078,620.220337,1197.935547,615.255371,1191.496826,327.819183,900.875671,332.789093,34.5094,0
7,0,1049.125596,467.642081,907.034729,613.764465,1197.702148,608.886841,1191.241699,321.493744,900.665527,326.508057,35.422,0
8,0,1048.870339,460.926204,906.718506,607.145874,1197.42334,602.036438,1190.968018,314.762238,900.32843,319.826508,34.555,0
9,0,1048.736988,453.758033,906.608215,599.986023,1197.269653,594.783813,1190.720459,307.679535,900.170044,312.699707,34.4897,0
10,0,1048.556017,446.525626,906.498047,592.724121,1197.144165,587.506714,1190.576904,300.365295,899.904846,305.484741,34.1724,0
11,0,1048.363979,439.468294,906.337402,585.705444,1196.985962,580.483459,1190.348145,293.274811,899.695129,298.408661,34.0441,0
12,0,1048.250443,432.84184,906.242554,579.070496,1196.83252,573.923157,1190.247925,286.623901,899.618652,291.713318,34.038,0
13,0,1048.139687,426.747134,906.114746,573.108337,1196.781738,567.932373,1190.142334,280.408905,899.511414,285.574982,33.8804,0
14,0,1047.910214,421.358688,905.883667,567.769775,1196.584473,562.629089,1189.90979,274.975403,899.328003,280.175751,34.1658,0
15,0,1047.810164,416.505536,905.791931,563.058044,1196.506592,557.849915,1189.754517,270.029266,899.16925,275.213928,33.5506,0
16,0,1047.759783,412.428086,905.793457,559.069397,1196.494507,553.916504,1189.689209,265.82489,899.155945,271.064178,32.3957,0
17,0,1047.815088,409.308919,905.781311,556.110168,1196.446899,550.859741,1189.696045,262.665619,899.149109,267.725555,33.0693,0
18,0,1047.776012,407.394944,905.802612,554.273438,1196.406372,549.120605,1189.711182,260.556,899.142578,265.666351,33.6536,0
19,0,1047.701625,406.480933,905.745056,553.319336,1196.390137,548.447815,1189.711548,259.587341,899.166199,264.660217,33.9353,0
20,0,1047.725736,406.56361,905.670593,553.588013,1196.343994,548.580261,1189.747314,259.573944,899.198792,264.634216,34.5364,0
21,0,1047.723396,407.541856,905.634705,554.779053,1196.332397,549.637878,1189.66687,260.455139,899.198364,265.526123,34.6802,0
22,0,1047.743388,409.352415,905.687927,556.623718,1196.348877,551.632507,1189.741089,262.140991,899.201843,267.133545,33.284,0
23,0,1047.727176,412.085759,905.700745,559.373047,1196.371216,554.521729,1189.803467,264.746765,899.195007,269.756989,34.426,0
24,0,1047.803894,415.644559,905.716736,563.105957,1196.388672,558.110107,1189.852173,268.223511,899.244934,273.203766,34.5625,0
25,0,1047.893877,420.041164,905.847717,567.6297,1196.48938,562.53125,1189.911011,272.482788,899.361938,277.61203,34.0908,0
26,0,1048.00768,425.124439,905.945984,572.840027,1196.594116,567.722107,1190.054443,277.424377,899.448425,282.552856,34.1357,0
27,0,1048.129488,430.747138,906.077576,578.535278,1196.723511,573.363403,1190.091919,283.052094,899.515991,288.112183,33.8174,0
28,0,1048.28331,436.758218,906.297852,584.660583,1196.904053,579.372375,1190.20105,288.926392,899.643372,294.125641,34.9307,0
29,0,1048.367061,442.968245,906.443909,590.781982,1197.108643,585.69104,1190.292114,295.152527,899.767395,300.381622,33.335,0
